00035020.wav|Raportul unitar dintre costul și cantitatea sau masa unui produs este prețul produsului.|Raportul unitar dintre costul și cantitatea sau masa unui produs este prețul produsului.
00035021.wav|Raportul unitar dintre distanța parcursă de un corp și timpul parcurgerii acestei distanțe este viteza de mișcare a corpului.|Raportul unitar dintre distanța parcursă de un corp și timpul parcurgerii acestei distanțe este viteza de mișcare a corpului.
00035022.wav|Care este prețul zahărului, dacă 25 kg de zahăr costă 365 lei?|Care este prețul zahărului, dacă 25 kg de zahăr costă 365 lei?
00035023.wav|Care este viteza medie a unui automobil, dacă acesta parcurge 385 km în 3 h 30 min.|Care este viteza medie a unui automobil, dacă acesta parcurge 385 km în 3 h 30 min.
00035024.wav|Într-o clasă cu 32 de elevi sunt 12 băieți.|Într-o clasă cu 32 de elevi sunt 12 băieți.
00035025.wav|Care este valoarea raportului dintre numărul de băieți și cel de fete?|Care este valoarea raportului dintre numărul de băieți și cel de fete?
00035026.wav|Cum se va schimba valoarea unui raport dacă unul dintre termeni se va mări de 3,5 ori?|Cum se va schimba valoarea unui raport dacă unul dintre termeni se va mări de 3,5 ori?
00035027.wav|Care este densitatea unui corp cu: volumul de 3 cm³ și masa de 12,42 g;|Care este densitatea unui corp cu: volumul de 3 cm³ și masa de 12,42 g;
00035028.wav|Care este prețul merelor, dacă pentru 3,5 kg s-au plătit 36 lei și 75 bani?|Care este prețul merelor, dacă pentru 3,5 kg s-au plătit 36 lei și 75 bani?
00035029.wav|Aflați valoarea raportului dintre ariile a două dreptunghiuri cu dimensiunile de 2,5 cm, 4 cm și 3 cm, 6 cm.|Aflați valoarea raportului dintre ariile a două dreptunghiuri cu dimensiunile de 2,5 cm, 4 cm și 3 cm, 6 cm.
00035030.wav|Care este viteza medie a trenului, dacă el a parcurs 1 050 km în 12 ore și 30 min.|Care este viteza medie a trenului, dacă el a parcurs 1 050 km în 12 ore și 30 min.
00035031.wav|Punctul C aparține segmentului AB de 15 cm, astfel încât raportul AC supra BC este egal cu 0,875.|Punctul C aparține segmentului AB de 15 cm, astfel încât raportul AC supra BC este egal cu 0,875.
00035032.wav|Ce salariu lunar are domnul Moraru, dacă salariul său se raportă la coșul minim de consum de 1 760 lei ca 7:4?|Ce salariu lunar are domnul Moraru, dacă salariul său se raportă la coșul minim de consum de 1 760 lei ca 7:4?
00035033.wav|Reprezentați numărul 459 ca sumă de 3 termeni care se raportă ca 1:2:6.|Reprezentați numărul 459 ca sumă de 3 termeni care se raportă ca 1:2:6.
00035034.wav|Reprezentați numărul 954 ca sumă de 3 termeni care se raportă ca 3:2:4.|Reprezentați numărul 954 ca sumă de 3 termeni care se raportă ca 3:2:4.
00035035.wav|Domnul Bănuț vrea să cumpere suc de fructe exotice, dar, neapărat, pe cel cu prețul mai mic.|Domnul Bănuț vrea să cumpere suc de fructe exotice, dar, neapărat, pe cel cu prețul mai mic.
00035036.wav|Observați datele din imagine și ajutați-l să aleagă.|Observați datele din imagine și ajutați-l să aleagă.
00035037.wav|Egalitatea a două rapoarte se numește proporție.|Egalitatea a două rapoarte se numește proporție.
00035038.wav|Cele patru numere care formează proporția se numesc termeni ai proporției.|Cele patru numere care formează proporția se numesc termeni ai proporției.
00035039.wav|Termenii a și d ai proporției se numesc extremi, iar termenii b și c – mezi.|Termenii a și d ai proporției se numesc extremi, iar termenii b și c – mezi.
00035040.wav|Citim: „a se raportă la b la fel cum c se raportă la d”.|Citim: „a se raportă la b la fel cum c se raportă la d”.
00035041.wav|Comparați produsul extremilor cu produsul mezilor proporției.|Comparați produsul extremilor cu produsul mezilor proporției.
00035042.wav|Produsul extremilor proporției este egal cu produsul mezilor proporției, adică dacă a/b = c/d, atunci a * d = b * c.|Produsul extremilor proporției este egal cu produsul mezilor proporției, adică dacă a/b = c/d, atunci a * d = b * c.
00035043.wav|Conform proprietății fundamentale a proporției, 0,3 * 40 = 0,2 * x.|Conform proprietății fundamentale a proporției, 0,3 * 40 = 0,2 * x.
00035044.wav|Comparăm produsul dintre cel mai mare și cel mai mic număr cu produsul celorlalte două numere:|Comparăm produsul dintre cel mai mare și cel mai mic număr cu produsul celorlalte două numere:
00035045.wav|Răspuns: a) Da, putem obține, de exemplu, proporția 4/8 = 18/36.|Răspuns: a, Da, putem obține, de exemplu, proporția 4/8 = 18/36.
00035046.wav|Cu patru numere nenule, putem obține o proporție dacă și numai dacă produsul dintre cel mai mic număr și cel mai mare număr este egal cu produsul celorlalte două numere.|Cu patru numere nenule, putem obține o proporție dacă și numai dacă produsul dintre cel mai mic număr și cel mai mare număr este egal cu produsul celorlalte două numere.
00035047.wav|Scara unei hărți este 1:25 000 000.|Scara unei hărți este 1:25 000 000.
00035048.wav|Ce distanță este între Chișinău și Varșovia, dacă, pe hartă, distanța dintre aceste orașe este de 3,5 cm?|Ce distanță este între Chișinău și Varșovia, dacă, pe hartă, distanța dintre aceste orașe este de 3,5 cm?
00035049.wav|Scara hărții (sau a unui desen) exprimă raportul dintre orice lungime de pe hartă (sau desen) și lungimea corespunzătoare din realitate.|Scara hărții, sau a unui desen, exprimă raportul dintre orice lungime de pe hartă, sau desen, și lungimea corespunzătoare din realitate.
00035050.wav|Deci, 1:a semnifică faptul că, în realitate, orice lungime este de a ori mai mare decât pe hartă (sau desen).|Deci, 1: a semnifică faptul că, în realitate, orice lungime este de a ori mai mare decât pe hartă, sau desen.
00035051.wav|Observați regulile și obțineți proporții (cu unii termeni modificați) derivate din proporția 5/4 = 10/8.|Observați regulile și obțineți proporții, cu unii termeni modificați, derivate din proporția 5/4 = 10/8.
00035052.wav|Egalăm un raport cu raportul obținut prin adunarea numărătorilor și a numitorilor: a/b = (a+c)/(b+d).|Egalăm un raport cu raportul obținut prin adunarea numărătorilor și a numitorilor: a/b =, a+c, /, b+d.
00035053.wav|Adunăm numărătorii la numitori: a/(b+a) = c/(d+c).|Adunăm numărătorii la numitori: a/, b+a, = c/, d+c.
00035054.wav|Adunăm numitorii la numărători: (a+b)/b = (c+d)/d.|Adunăm numitorii la numărători:, a+b, /b =, c+d, /d.
00035055.wav|Scădem numărătorii din numitori: a/(b-a) = c/(d-c) (a<b).|Scădem numărătorii din numitori: a/, b-a, = c/, d-c,  a<b.
00035056.wav|Scădem numitorii din numărători: (a-b)/b = (c-d)/d (a>b).|Scădem numitorii din numărători:, a-b, /b =, c-d, /d, a>b.
00035057.wav|Ariciul formează proporții înmulțind sau împărțind numărătorul și numitorul unui raport cu un oarecare număr nenul.|Ariciul formează proporții înmulțind sau împărțind numărătorul și numitorul unui raport cu un oarecare număr nenul.
00035058.wav|Formați și voi proporții pornind de la raportul: Următoarele numere sunt termenii unei proporții.|Formați și voi proporții pornind de la raportul: Următoarele numere sunt termenii unei proporții.
00035059.wav|Scrieți proporția: Câte soluții are problema?|Scrieți proporția: Câte soluții are problema?
00035060.wav|Utilizând egalitățile produselor, formați proporții:|Utilizând egalitățile produselor, formați proporții:
00035061.wav|Completați cu datele problemei astfel încât să obțineți o proporție: Ce reprezintă valoarea fiecărui raport al proporției?|Completați cu datele problemei astfel încât să obțineți o proporție: Ce reprezintă valoarea fiecărui raport al proporției?
00035062.wav|Valoarea raportului dintre lungimea cercului și diametrul lui este aproximativ egală cu 22/7.|Valoarea raportului dintre lungimea cercului și diametrul lui este aproximativ egală cu 22/7.
00035063.wav|Demonstrați că dacă termenii unei proporții sunt numere naturale, atunci produsul lor este un pătrat perfect.|Demonstrați că dacă termenii unei proporții sunt numere naturale, atunci produsul lor este un pătrat perfect.
00035064.wav|Un litru de benzină costă 15,3 lei.|Un litru de benzină costă 15,3 lei.
00035065.wav|Continuați rezolvarea problemei.|Continuați rezolvarea problemei.
00035066.wav|Un melc se deplasează cu viteza medie de 0,15 m/min.|Un melc se deplasează cu viteza medie de 0,15 m/min.
00035067.wav|Ce distanță va parcurge melcul în: 3 min.|Ce distanță va parcurge melcul în: 3 min.
00035068.wav|Continuați rezolvarea utilizând schema.|Continuați rezolvarea utilizând schema.
00035069.wav|Mărimile a și b sunt direct proporționale dacă ele depind una de alta, astfel încât dacă a se mărește (se micșorează) de un număr de ori, atunci b se mărește (se micșorează) de același număr de ori.|Mărimile a și b sunt direct proporționale dacă ele depind una de alta, astfel încât dacă a se mărește, se micșorează, de un număr de ori, atunci b se mărește, se micșorează, de același număr de ori.
00035070.wav|Valoarea raportului b/a nu se schimbă.|Valoarea raportului b/a nu se schimbă.
00035071.wav|Prin urmare, cantitatea benzinei și costul ei sunt mărimi direct proporționale (când prețul este constant).|Prin urmare, cantitatea benzinei și costul ei sunt mărimi direct proporționale, când prețul este constant.
00035072.wav|Timpul și distanța parcursă sunt mărimi direct proporționale (dacă viteza este aceeași).|Timpul și distanța parcursă sunt mărimi direct proporționale, dacă viteza este aceeași.
00035073.wav|O imprimantă tipărește în 3 min.|O imprimantă tipărește în 3 min.
00035074.wav|Câte pagini va tipări imprimanta în 10 min.?|Câte pagini va tipări imprimanta în 10 min.?
00035075.wav|Timpul și numărul de pagini sunt mărimi direct proporționale.|Timpul și numărul de pagini sunt mărimi direct proporționale.
00035076.wav|Trei prieteni – Dănuț Leuț, Dumitraș Dolăraș și Andrei Plindeidei – au inițiat o afacere la care au participat respectiv cu următoarele sume (capitaluri): 1 600 lei, 2 000 lei, 1 800 lei.|Trei prieteni – Dănuț Leuț, Dumitraș Dolăraș și Andrei Plindeidei – au inițiat o afacere la care au participat respectiv cu următoarele sume, capitaluri,: 1 600 lei, 2 000 lei, 1 800 lei.
00035077.wav|De pe urma afacerii, au câștigat 16 200 lei.|De pe urma afacerii, au câștigat 16 200 lei.
00035078.wav|Calculăm capitalul total: 1 600 + 2 000 + 1 800 = 5 400 (lei).|Calculăm capitalul total: 1 600 + 2 000 + 1 800 = 5 400, lei.
00035079.wav|Calculăm de câte ori câștigul este mai mare decât suma investită: 16 200 : 5 400 = 3 (ori).|Calculăm de câte ori câștigul este mai mare decât suma investită: 16 200: 5 400 = 3, ori.
00035080.wav|Fiecare leu investit „a crescut” de 3 ori.|Fiecare leu investit „a crescut” de 3 ori.
00035081.wav|Prin urmare, între șirul sumelor investite în afacere (1 600 lei, 2 000 lei, 1 800 lei) și șirul sumelor care au revenit respectiv fiecărui prieten (4 800 lei, 6 000 lei, 5 400 lei) există o proporționalitate directă.|Prin urmare, între șirul sumelor investite în afacere, 1 600 lei, 2 000 lei, 1 800 lei, și șirul sumelor care au revenit respectiv fiecărui prieten, 4 800 lei, 6 000 lei, 5 400 lei, există o proporționalitate directă.
00035082.wav|Împărțiți un segment de 18 cm în trei părți direct proporționale cu numerele 2, 3, 4.|Împărțiți un segment de 18 cm în trei părți direct proporționale cu numerele 2, 3, 4.
00035083.wav|Fie x, y, z șirul lungimilor căutate (x + y + z = 18).|Fie x, y, z șirul lungimilor căutate, x + y + z = 18.
00035084.wav|Atunci între șirurile x, y, z și 2, 3, 4 există o proporționalitate directă.|Atunci între șirurile x, y, z și 2, 3, 4 există o proporționalitate directă.
00035085.wav|Deci, Obținem: x = 4 (cm), y = 6 (cm), z = 8 (cm).|Deci, Obținem: x = 4, cm,  y = 6, cm,  z = 8, cm.
00035086.wav|Din 40 l de lapte se obțin 15 kg de brânză.|Din 40 l de lapte se obțin 15 kg de brânză.
00035087.wav|Câtă brânză se va obține din 100 l de lapte?|Câtă brânză se va obține din 100 l de lapte?
00035088.wav|De cât lapte este nevoie pentru a obține 112,5 kg de brânză?|De cât lapte este nevoie pentru a obține 112,5 kg de brânză?
00035089.wav|Trei frați au primit moștenire 90 000 de dolari, pe care urmau să-i împartă conform testamentului astfel: primul – jumătate din cât va primi al doilea, al treilea – 3/2 din cât va primi al doilea.|Trei frați au primit moștenire 90 000 de dolari, pe care urmau să-i împartă conform testamentului astfel: primul – jumătate din cât va primi al doilea, al treilea – 3/2 din cât va primi al doilea.
00035090.wav|Ce sumă i-a revenit fiecărui frate?|Ce sumă i-a revenit fiecărui frate?
00035091.wav|Media aritmetică a 4 numere este egală cu 34.|Media aritmetică a 4 numere este egală cu 34.
00035092.wav|Care sunt aceste numere, dacă se știe că sunt direct proporționale cu primele 4 numere naturale prime?|Care sunt aceste numere, dacă se știe că sunt direct proporționale cu primele 4 numere naturale prime?
00035093.wav|Un cal de curse parcurge distanța de 40 km într-o oră.|Un cal de curse parcurge distanța de 40 km într-o oră.
00035094.wav|Aceeași distanță, un atlet o parcurge în 2 ore, un motociclist – în 30 min.|Aceeași distanță, un atlet o parcurge în 2 ore, un motociclist – în 30 min.
00035095.wav|Mărimile a și b sunt invers proporționale dacă ele depind una de alta, astfel încât dacă a se mărește (se micșorează) de un număr de ori, atunci b se micșorează (se mărește) de același număr de ori.|Mărimile a și b sunt invers proporționale dacă ele depind una de alta, astfel încât dacă a se mărește, se micșorează, de un număr de ori, atunci b se micșorează, se mărește, de același număr de ori.
00035096.wav|Valoarea produsului ab nu se schimbă.|Valoarea produsului ab nu se schimbă.
00035097.wav|Prin urmare, timpul și viteza sunt mărimi invers proporționale (când distanța parcursă este aceeași).|Prin urmare, timpul și viteza sunt mărimi invers proporționale, când distanța parcursă este aceeași.
00035098.wav|Un fermier vrea să îngrădească cu plasă un lot de formă dreptunghiulară (de-a lungul unui canal cu apă).|Un fermier vrea să îngrădească cu plasă un lot de formă dreptunghiulară, de-a lungul unui canal cu apă.
00035099.wav|Ce lățime are acum lotul, dacă aria lui a rămas aceeași?|Ce lățime are acum lotul, dacă aria lui a rămas aceeași?
00035100.wav|Produsul lungimii (L) și lățimii (l) este aria (A), care este constantă.|Produsul lungimii, L, și lățimii, l, este aria, A,  care este constantă.
00035101.wav|Deci, L și l sunt mărimi invers proporționale.|Deci, L și l sunt mărimi invers proporționale.
00035102.wav|Cu cât s-a micșorat lungimea gardului de plasă?|Cu cât s-a micșorat lungimea gardului de plasă?
00035103.wav|O echipă de muncitori a efectuat un lucru în 2 zile, a doua echipă a îndeplinit același lucru în 3 zile, iar a treia – în 4 zile.|O echipă de muncitori a efectuat un lucru în 2 zile, a doua echipă a îndeplinit același lucru în 3 zile, iar a treia – în 4 zile.
00035104.wav|Câți muncitori erau în fiecare echipă, dacă în total erau 156 de muncitori și productivitatea fiecăruia era aceeași?|Câți muncitori erau în fiecare echipă, dacă în total erau 156 de muncitori și productivitatea fiecăruia era aceeași?
00035105.wav|Un muncitor efectuează același lucru singur în 2x zile (sau 3y zile, sau 4z zile).|Un muncitor efectuează același lucru singur în 2x zile, sau 3y zile, sau 4z zile.
00035106.wav|Observăm că 2 ori 72 este egal cu 3 ori 48 este egal cu 4 ori 36 este egal cu 144.|Observăm că 2 ori 72 este egal cu 3 ori 48 este egal cu 4 ori 36 este egal cu 144.
00035107.wav|Spunem că șirul de numere 2, 3, 4 este invers proporțional cu șirul de numere 72, 48, 36.|Spunem că șirul de numere 2, 3, 4 este invers proporțional cu șirul de numere 72, 48, 36.
00035108.wav|Numărul de robinete identice prin care se umple cu apă un bazin este invers proporțional cu timpul necesar pentru umplerea bazinului.|Numărul de robinete identice prin care se umple cu apă un bazin este invers proporțional cu timpul necesar pentru umplerea bazinului.
00035109.wav|Numărul de eminenți dintr-o clasă este invers proporțional cu numărul celorlalți elevi din clasă.|Numărul de eminenți dintr-o clasă este invers proporțional cu numărul celorlalți elevi din clasă.
00035110.wav|Într-un produs de doi factori, aceștia sunt invers proporționali.|Într-un produs de doi factori, aceștia sunt invers proporționali.
00035111.wav|Cantitatea de must consumată dintr-un butoi este invers proporțională cu cantitatea rămasă.|Cantitatea de must consumată dintr-un butoi este invers proporțională cu cantitatea rămasă.
00035112.wav|Un biciclist a parcurs o distanță timp de 4 h cu viteza medie de 24 km/h.|Un biciclist a parcurs o distanță timp de 4 h cu viteza medie de 24 km/h.
00035113.wav|Cu ce viteză medie trebuia să se deplaseze biciclistul pentru a parcurge aceeași distanță în 3 h?|Cu ce viteză medie trebuia să se deplaseze biciclistul pentru a parcurge aceeași distanță în 3 h?
00035114.wav|În câte zile pot cosi grâul de pe acest lan 12 combine?|În câte zile pot cosi grâul de pe acest lan 12 combine?
00035115.wav|De câți muncitori este nevoie pentru a executa lucrarea în 6 zile?|De câți muncitori este nevoie pentru a executa lucrarea în 6 zile?
00035116.wav|Un tractor, un autobuz și un autoturism au parcurs fiecare câte 180 km.|Un tractor, un autobuz și un autoturism au parcurs fiecare câte 180 km.
00035117.wav|Următoarea schemă reprezintă dependența dintre mărimile x și y.|Următoarea schemă reprezintă dependența dintre mărimile x și y.
00035118.wav|De exemplu, dacă x = 3, atunci y = 4.|De exemplu, dacă x = 3, atunci y = 4.
00035119.wav|Dan parcurge una și aceeași distanță în 3 h, iar Nelu – în 2 h. Pornind unul în întâmpinarea celuilalt, ei s-au întâlnit în momentul în care Nelu parcursese 7 km 200 m. Ce distanță a parcurs Dan până la întâlnire?|Dan parcurge una și aceeași distanță în 3 h, iar Nelu – în 2 h. Pornind unul în întâmpinarea celuilalt, ei s-au întâlnit în momentul în care Nelu parcursese 7 km 200 m. Ce distanță a parcurs Dan până la întâlnire?
00035120.wav|În clasa noastră sunt 8 elevi eminenți, iar în clasa voastră – doar 7.|În clasa noastră sunt 8 elevi eminenți, iar în clasa voastră – doar 7.
00035121.wav|Voi sunteți în total 25 de elevi, iar în clasa noastră sunt doar 20 de elevi!|Voi sunteți în total 25 de elevi, iar în clasa noastră sunt doar 20 de elevi!
00035122.wav|Spuneți, cine are dreptate: Ștefan sau Doina?|Spuneți, cine are dreptate: Ștefan sau Doina?
00035123.wav|Raportul 32/100 se mai scrie 32 % și se citește „32 de procente” sau „32 la sută”.|Raportul 32/100 se mai scrie 32 % și se citește „32 de procente” sau „32 la sută”.
00035124.wav|Raportul de forma p/100 se mai scrie p%, se citește „p procente” sau „p la sută” și se numește raport procentual.|Raportul de forma p/100 se mai scrie p%, se citește „p procente” sau „p la sută” și se numește raport procentual.
00035125.wav|Cuvântul procent provine de la cuvintele latine pro centum și semnifică „împărțit la o sută”.|Cuvântul procent provine de la cuvintele latine pro centum și semnifică „împărțit la o sută”.
00035126.wav|Deci, un procent înseamnă „a suta parte”.|Deci, un procent înseamnă „a suta parte”.
00035127.wav|Un procent din 10 lei reprezintă suma de 10 bani.|Un procent din 10 lei reprezintă suma de 10 bani.
00035128.wav|Procentele pot fi ușor transformate în rapoarte sau numere zecimale și invers.|Procentele pot fi ușor transformate în rapoarte sau numere zecimale și invers.
00035129.wav|Pentru a transforma un raport (sau un număr zecimal) în procente, înmulțim valoarea lui cu 100%.|Pentru a transforma un raport, sau un număr zecimal, în procente, înmulțim valoarea lui cu 100%.
00035130.wav|Pentru a afla câte procente (p) reprezintă un număr n dintr-un alt număr m, înmulțim valoarea raportului n/m cu 100%.|Pentru a afla câte procente, p, reprezintă un număr n dintr-un alt număr m, înmulțim valoarea raportului n/m cu 100%.
00035131.wav|Procentele erau utilizate de indieni încă în secolul al V-lea.|Procentele erau utilizate de indieni încă în secolul al V-lea.
00035132.wav|Acest fapt este firesc, deoarece în India, încă pe atunci, era cunoscut sistemul zecimal de numerație.|Acest fapt este firesc, deoarece în India, încă pe atunci, era cunoscut sistemul zecimal de numerație.
00035133.wav|În Europa, numerele zecimale au apărut doar în secolul al XVI-lea, fiind introduse de matematicianul olandez Simon Stevin (1548–1620).|În Europa, numerele zecimale au apărut doar în secolul al XVI-lea, fiind introduse de matematicianul olandez Simon Stevin, 1548 – 1620.
00035134.wav|Uneori, dacă se dorește o măsurare mai precisă, în loc de procente se lucrează cu miimi.|Uneori, dacă se dorește o măsurare mai precisă, în loc de procente se lucrează cu miimi.
00035135.wav|O miime este fracția 1/1000 și se notează 1‰. Astfel, 0,1 % = 1 ‰ și se citește „o promilă”.|O miime este fracția 1/1000 și se notează 1‰. Astfel, 0,1 % = 1 ‰ și se citește „o promilă”.
00035136.wav|Procentele se utilizează îndeosebi în business, operații bancare, financiare etc.|Procentele se utilizează îndeosebi în business, operații bancare, financiare etc.
00035137.wav|Promilele se utilizează în industria farmaceutică și în alte ramuri, unde sunt necesare calcule cu o exactitate sporită.|Promilele se utilizează în industria farmaceutică și în alte ramuri, unde sunt necesare calcule cu o exactitate sporită.
00035138.wav|Câte procente din tot desenul reprezintă pătrățelele colorate?|Câte procente din tot desenul reprezintă pătrățelele colorate?
00035139.wav|Câte procente din elevii clasei sunt fete?|Câte procente din elevii clasei sunt fete?
00035140.wav|Câte procente din miere reprezintă masa uscată?|Câte procente din miere reprezintă masa uscată?
00035141.wav|Dacă la 1,11% din copii nu le place înghețata, atunci câte procente din copii preferă acest deliciu?|Dacă la 1,11% din copii nu le place înghețata, atunci câte procente din copii preferă acest deliciu?
00035142.wav|Prețul unei călătorii cu maxi-taxiul a crescut de la 2 la 3 lei.|Prețul unei călătorii cu maxi-taxiul a crescut de la 2 la 3 lei.
00035143.wav|Cu câte procente a crescut prețul călătoriei?|Cu câte procente a crescut prețul călătoriei?
00035144.wav|Venitul lunar al unei familii a fost cheltuit conform diagramei alăturate.|Venitul lunar al unei familii a fost cheltuit conform diagramei alăturate.
00035145.wav|La alegerile președintelui „Parlamentul copiilor” al unei școli, 112 elevi au votat pentru Nelu Vulpe, 336 de elevi – pentru Victoria Bunu, iar restul, 224 de elevi, – pentru Monica Rusu.|La alegerile președintelui „Parlamentul copiilor” al unei școli, 112 elevi au votat pentru Nelu Vulpe, 336 de elevi – pentru Victoria Bunu, iar restul, 224 de elevi, – pentru Monica Rusu.
00035146.wav|Alegerile sunt validate dacă pentru un candidat votează cel puțin 40% din alegători.|Alegerile sunt validate dacă pentru un candidat votează cel puțin 40% din alegători.
00035147.wav|La măcinarea grâului se obține 80 % de făină, restul fiind tărâțe.|La măcinarea grâului se obține 80 % de făină, restul fiind tărâțe.
00035148.wav|Ce cantitate de făină se obține din 200 kg de grâu?|Ce cantitate de făină se obține din 200 kg de grâu?
00035149.wav|Cum aflăm p % dintr-un număr dat n?|Cum aflăm p % dintr-un număr dat n?
00035150.wav|Care este venitul lunar al acestei familii?|Care este venitul lunar al acestei familii?
00035151.wav|Dacă 15 % din venit reprezintă 900 lei, atunci 1 % din venit reprezintă 900 lei : 15 = 60 lei.|Dacă 15 % din venit reprezintă 900 lei, atunci 1 % din venit reprezintă 900 lei: 15 = 60 lei.
00035152.wav|Cum aflăm numărul, știind că m reprezintă p % din el?|Cum aflăm numărul, știind că m reprezintă p % din el?
00035153.wav|Onorariul interpretului de muzică ușoară Doremică reprezintă 20% din venitul obținut de o casă de discuri în urma vânzării discurilor lui.|Onorariul interpretului de muzică ușoară Doremică reprezintă 20% din venitul obținut de o casă de discuri în urma vânzării discurilor lui.
00035154.wav|Ce procent din venitul total reprezintă impozitul?|Ce procent din venitul total reprezintă impozitul?
00035155.wav|De la 1 aprilie, salariul domnului Moraru a crescut cu 20%.|De la 1 aprilie, salariul domnului Moraru a crescut cu 20%.
00035156.wav|Ce salariu are acum domnul Moraru, dacă până la 1 aprilie el constituia 2400 lei?|Ce salariu are acum domnul Moraru, dacă până la 1 aprilie el constituia 2400 lei?
00035157.wav|Dacă mărim un număr cu 20%, apoi numărul obținut îl micșorăm cu 20%, obținem numărul inițial.|Dacă mărim un număr cu 20%, apoi numărul obținut îl micșorăm cu 20%, obținem numărul inițial.
00035158.wav|Dacă mărim un număr întâi cu 20%, apoi cu 40%, obținem același număr pe care l-am fi obținut dacă măream întâi cu 40%, apoi cu 20%.|Dacă mărim un număr întâi cu 20%, apoi cu 40%, obținem același număr pe care l-am fi obținut dacă măream întâi cu 40%, apoi cu 20%.
00035159.wav|Dacă micșorăm un număr cu 30%, apoi cu 40%, obținem același număr pe care l-am fi obținut dacă micșoram o singură dată cu 70%.|Dacă micșorăm un număr cu 30%, apoi cu 40%, obținem același număr pe care l-am fi obținut dacă micșoram o singură dată cu 70%.
00035160.wav|În Republica Moldova, copiii reprezintă 28% din populație, persoanele de vârstă pensionară – 31%, restul populației – 42%.|În Republica Moldova, copiii reprezintă 28% din populație, persoanele de vârstă pensionară – 31%, restul populației – 42%.
00035161.wav|Anul trecut, Mihai avea înălțimea de 1 m 40 cm.|Anul trecut, Mihai avea înălțimea de 1 m 40 cm.
00035162.wav|De atunci, el a crescut cu 5%.|De atunci, el a crescut cu 5%.
00035163.wav|Din 3 473 900 de locuitori ai Republicii Moldova, 28% sunt copii.|Din 3 473 900 de locuitori ai Republicii Moldova, 28% sunt copii.
00035164.wav|Câți copii sunt în țara noastră?|Câți copii sunt în țara noastră?
00035165.wav|La alegerile parlamentare, la secțiile de votare s-au prezentat 1 641 600 de alegători, ceea ce reprezintă 60% din numărul total de cetățeni cu drept de vot.|La alegerile parlamentare, la secțiile de votare s-au prezentat 1 641 600 de alegători, ceea ce reprezintă 60% din numărul total de cetățeni cu drept de vot.
00035166.wav|Câți cetățeni cu drept de vot sunt în țară?|Câți cetățeni cu drept de vot sunt în țară?
00035167.wav|Transformându-se în gheață, apa își mărește volumul cu 9%.|Transformându-se în gheață, apa își mărește volumul cu 9%.
00035168.wav|Cu cât își micșorează gheața volumul atunci când se transformă în apă?|Cu cât își micșorează gheața volumul atunci când se transformă în apă?
00035169.wav|Prețul unui kilogram de carne s-a majorat cu 25%.|Prețul unui kilogram de carne s-a majorat cu 25%.
00035170.wav|Ce cantitate de carne putem cumpăra acum, cu aceeași sumă de bani cu care se putea cumpăra 1 kg de carne?|Ce cantitate de carne putem cumpăra acum, cu aceeași sumă de bani cu care se putea cumpăra 1 kg de carne?
00035171.wav|După spălare, lățimea unui cearșaf s-a micșorat cu 0,5%, iar lungimea lui – cu 1%.|După spălare, lățimea unui cearșaf s-a micșorat cu 0,5%, iar lungimea lui – cu 1%.
00035172.wav|Cu câte procente s-a micșorat suprafața cearșafului?|Cu câte procente s-a micșorat suprafața cearșafului?
00035173.wav|Dan și Nelu au ieșit simultan din același bloc, îndreptându-se spre școală.|Dan și Nelu au ieșit simultan din același bloc, îndreptându-se spre școală.
00035174.wav|Dan are pasul mai lung cu 20%, în schimb Nelu face în același interval de timp cu 20% mai mulți pași.|Dan are pasul mai lung cu 20%, în schimb Nelu face în același interval de timp cu 20% mai mulți pași.
00035175.wav|Care dintre ei va ajunge primul la școală?|Care dintre ei va ajunge primul la școală?
00035176.wav|Aruncarea zarului este un experiment.|Aruncarea zarului este un experiment.
00035177.wav|În urma producerii acestui experiment, se pot realiza sau nu unele evenimente legate de el.|În urma producerii acestui experiment, se pot realiza sau nu unele evenimente legate de el.
00035178.wav|Evenimentul „Va apărea fața cu 8 puncte” nu are șansa (probabilitatea) să se realizeze, deoarece pe fiecare față a unui zar sunt cel mult 6 puncte.|Evenimentul „Va apărea fața cu 8 puncte” nu are șansa, probabilitatea, să se realizeze, deoarece pe fiecare față a unui zar sunt cel mult 6 puncte.
00035179.wav|Spunem că acest eveniment este imposibil, iar șansa (probabilitatea) lui de realizare este 0.|Spunem că acest eveniment este imposibil, iar șansa, probabilitatea, lui de realizare este 0.
00035180.wav|Evenimentul „Va apărea fața cu 4 puncte” are șansa (probabilitatea) să se realizeze.|Evenimentul „Va apărea fața cu 4 puncte” are șansa, probabilitatea, să se realizeze.
00035181.wav|Spunem că acest eveniment este posibil sau aleator.|Spunem că acest eveniment este posibil sau aleator.
00035182.wav|Evenimentul „Va apărea fața cu un număr de puncte mai mic decât 7” se va realiza numaidecât, de aceea spunem că acest eveniment este sigur, iar șansa (probabilitatea) sa de realizare este egală cu 1.|Evenimentul „Va apărea fața cu un număr de puncte mai mic decât 7” se va realiza numaidecât, de aceea spunem că acest eveniment este sigur, iar șansa, probabilitatea, sa de realizare este egală cu 1.
00035183.wav|În viață se produc diverse experimente.|În viață se produc diverse experimente.
00035184.wav|Rezultatul unui experiment este un eveniment.|Rezultatul unui experiment este un eveniment.
